race_date,track_name,race_number,distance,surface,track_condition,horse_name,jockey,trainer,post_position,final_time,finish_position,odds,weight,margin,speed_rating
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Mountain Thunder,J. Lezcano,M. Casse,3,1:15.33,4,5.59,123,0.9,105
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Swift Bolt,J. Rosario,K. McPeek,4,1:14.98,5,5.12,120,6.8,107
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Galloping Express,L. Saez,H. Bond,7,1:15.83,6,7.86,117,3.3,103
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Thunder Jet,R. Santana,K. McPeek,8,1:15.72,7,13.85,119,2.4,103
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Brave King,J. Lezcano,G. Weaver,2,1:15.52,8,9.1,118,11.6,104
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Fire Knight,D. Van Dyke,M. Casse,4,1:20.48,1,11.89,125,Won by 1.6,85
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Fire Jet,E. Maldonado,K. McPeek,5,1:22.18,2,4.49,116,0.4,76
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Galloping Demon,M. Franco,S. Asmussen,7,1:21.55,3,9.37,122,3.4,79
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Galloping Arrow,I. Ortiz,P. Miller,1,1:22.26,4,5.82,118,5.6,76
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Rapid Storm,M. Franco,B. Baffert,2,1:21.59,5,14.93,125,2.9,79
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Galloping Strike,J. Velazquez,B. Baffert,8,1:22.22,6,5.06,116,4.9,76
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Rapid Demon,M. Franco,L. Jones,6,1:22.69,7,19.77,124,5.5,74
2024-01-06,Gulfstream Park,8,6.5f,Turf,Yielding,Blazing Express,A. Cedillo,K. McPeek,3,1:23.31,8,8.99,115,3.5,70
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Dancing Breeze,M. Smith,G. Weaver,7,1:19.45,1,12.32,124,Won by 1.0,90
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Dancing Spirit,M. Garcia,L. Jones,2,1:20.22,2,6.98,123,1.4,86
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Fast Spirit,E. Maldonado,K. McPeek,1,1:19.75,3,6.06,122,1.0,88
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Thunder Knight,A. Gryder,J. Hollendorfer,8,1:19.87,4,11.93,120,0.3,88
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Speed Jet,J. Rosario,C. Brown,5,1:19.81,5,3.32,115,3.5,88
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Flying Fury,M. Smith,D. O'Neill,6,1:20.21,6,10.16,122,9.4,86
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Storm Jet,L. Saez,D. O'Neill,3,1:20.96,7,4.32,124,9.7,82
2024-01-06,Keeneland,9,6.5f,Turf,Sloppy,Thunder Dash,J. Velazquez,L. Jones,4,1:20.79,8,9.13,115,10.5,83
2024-01-06,Churchill Downs,10,1m,Turf,Good,Blazing King,M. Smith,S. Asmussen,5,1:35.55,1,9.81,120,Won by 1.7,107
2024-01-06,Churchill Downs,10,1m,Turf,Good,Jumping Bolt,M. Smith,B. Baffert,8,1:35.44,2,3.12,123,1.0,107
2024-01-06,Churchill Downs,10,1m,Turf,Good,Lightning Jet,I. Ortiz,J. Sadler,7,1:36.78,3,13.98,118,3.6,101
2024-01-06,Churchill Downs,10,1m,Turf,Good,Quick Express,R. Santana,B. Baffert,2,1:36.35,4,7.37,125,0.4,103
2024-01-06,Churchill Downs,10,1m,Turf,Good,Running Blaze,E. Maldonado,K. McPeek,3,1:37.12,5,8.74,116,4.2,99
2024-01-06,Churchill Downs,10,1m,Turf,Good,Rapid Demon,J. Lezcano,W. Mott,6,1:37.04,6,28.2,120,1.2,99
2024-01-06,Churchill Downs,10,1m,Turf,Good,Galloping Demon,C. Lopez,P. Miller,1,1:37.25,7,10.43,126,10.5,98
2024-01-06,Churchill Downs,10,1m,Turf,Good,Galloping Chaser,L. Saez,M. Casse,4,1:37.71,8,10.11,117,2.5,96
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Fast Streak,L. Saez,P. Miller,4,1:25.84,1,7.8,116,Won by 1.4,85
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Noble Streak,J. Velazquez,M. Casse,8,1:26.73,2,9.66,124,0.7,81
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Brave Flash,R. Santana,W. Mott,5,1:25.80,3,3.85,121,2.3,85
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Running Fury,I. Ortiz,P. Miller,3,1:26.74,4,6.32,121,5.5,81
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Proud Breeze,M. Franco,P. Miller,1,1:28.01,5,13.62,123,0.5,74
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Bold Blaze,A. Gryder,W. Mott,6,1:28.20,6,25.54,122,0.3,74
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Dancing Breeze,M. Smith,W. Mott,7,1:27.85,7,11.66,120,10.4,75
2024-01-07,Saratoga,1,7.0f,Dirt,Muddy,Thunder Gazer,M. Smith,G. Weaver,2,1:28.34,8,13.61,116,0.4,73
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Noble Spirit,I. Ortiz,G. Weaver,2,1:18.84,1,3.79,123,Won by 2.9,93
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Running Fury,C. Lopez,C. Brown,8,1:18.67,2,6.32,125,0.9,94
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Wild Flash,R. Gonzalez,H. Bond,6,1:19.32,3,8.94,118,0.9,90
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Noble Fire,A. Gryder,R. Mandella,4,1:19.18,4,10.37,125,2.7,91
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Strong Strike,D. Davis,K. McPeek,7,1:19.91,5,24.11,122,6.7,87
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Lightning Bolt,J. Velazquez,M. Maker,3,1:19.98,6,3.82,126,2.3,87
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Rapid Queen,A. Gryder,J. Hollendorfer,1,1:19.34,7,20.89,120,5.5,90
2024-01-07,Churchill Downs,2,6.5f,Turf,Yielding,Midnight Chaser,D. Van Dyke,P. Miller,5,1:20.66,8,7.74,117,12.1,84
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Thunder Gazer,K. Desormeaux,D. O'Neill,6,1:01.20,1,12.66,123,Won by 1.4,114
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Fire Streak,K. Desormeaux,S. Asmussen,2,1:00.88,2,7.12,123,1.0,115
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Brave Comet,J. Castellano,P. Miller,7,1:01.50,3,13.51,121,1.6,112
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Ocean Flash,M. Garcia,R. Mandella,4,1:02.18,4,13.84,125,5.9,109
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Blazing Flash,C. Lopez,M. Casse,5,1:02.09,5,8.98,119,4.7,109
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Quick Rush,D. Davis,H. Bond,3,1:02.07,6,7.11,125,7.2,109
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Bold Blaze,M. Smith,P. Miller,1,1:02.52,7,4.97,126,11.5,107
2024-01-07,Oaklawn Park,3,5.5f,Dirt,Firm,Speed Comet,M. Smith,L. Jones,8,1:01.66,8,13.93,118,10.2,111
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Blazing Express,M. Garcia,A. Dutrow,4,1:13.92,1,13.79,124,Won by 0.5,117
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Storm Flash,J. Castellano,M. Maker,5,1:14.09,2,7.03,119,1.6,117
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Silver Express,J. Velazquez,R. Baltas,6,1:13.82,3,14.4,118,2.3,118
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Storm Storm,K. Desormeaux,J. Shirreffs,3,1:14.08,4,9.49,120,3.5,117
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Star Breeze,K. Desormeaux,H. Bond,8,1:14.09,5,10.45,120,2.6,117
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Midnight Demon,M. Garcia,W. Mott,1,1:15.03,6,11.83,115,0.7,112
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Desert Rocket,K. Desormeaux,J. Shirreffs,2,1:14.92,7,8.76,119,3.0,112
2024-01-07,Belmont Park,4,6.5f,Turf,Sloppy,Running Fire,D. Van Dyke,K. McPeek,7,1:14.88,8,6.23,124,10.9,113
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Brave Flash,M. Garcia,M. Casse,1,1:18.81,1,10.9,123,Won by 1.8,93
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Storm King,D. Davis,C. Brown,6,1:18.48,2,14.49,116,0.3,95
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Bold King,J. Rosario,R. Baltas,2,1:19.09,3,7.26,119,3.4,92
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Jumping Arrow,D. Davis,T. Pletcher,5,1:19.55,4,11.8,123,1.0,89
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Star Strike,A. Gryder,L. Jones,4,1:18.92,5,8.02,118,2.0,92
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Quick Thunder,M. Smith,T. Pletcher,8,1:19.45,6,3.4,126,4.9,90
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Fire Knight,J. Velazquez,B. Baffert,7,1:19.33,7,22.78,118,6.1,90
2024-01-07,Oaklawn Park,5,6.5f,Turf,Yielding,Star Runner,E. Maldonado,A. Dutrow,3,1:20.77,8,11.47,124,12.2,83
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Fast Rush,M. Smith,W. Mott,1,2:02.30,1,5.18,126,Won by 1.9,88
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Fire Runner,L. Saez,C. Brown,2,2:01.97,2,6.44,120,2.0,90
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Royal Storm,D. Davis,P. Miller,6,2:02.67,3,9.52,125,2.4,86
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Swift Bolt,M. Franco,M. Maker,4,2:02.64,4,20.31,125,5.7,86
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Thunder Peak,J. Rosario,J. Shirreffs,7,2:01.97,5,5.8,125,7.5,90
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Fast Spirit,C. Lopez,M. Maker,5,2:03.09,6,13.48,117,5.3,84
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Bold King,F. Prat,K. McPeek,8,2:03.31,7,11.47,119,2.6,83
2024-01-07,Oaklawn Park,6,1.25m,Dirt,Firm,Galloping Strike,J. Lezcano,R. Mandella,3,2:02.84,8,22.68,115,6.7,85
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Dancing Prince,T. Baze,R. Baltas,6,1:18.42,1,13.74,125,Won by 2.3,95
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Bold King,J. Rosario,R. Mandella,1,1:17.91,2,7.24,123,1.6,97
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Desert Blaze,K. Desormeaux,P. Eurton,3,1:18.53,3,5.48,126,1.3,94
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Star Prince,A. Gryder,P. Miller,2,1:18.66,4,8.52,115,3.6,94
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Noble Storm,J. Castellano,B. Baffert,5,1:18.03,5,13.92,117,2.2,97
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Storm Jet,R. Gonzalez,B. Baffert,8,1:18.71,6,13.28,123,0.9,93
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Desert Warrior,M. Smith,R. Baltas,4,1:18.08,7,9.52,121,3.3,97
2024-01-07,Golden Gate Fields,7,6.5f,Turf,Yielding,Blazing King,A. Cedillo,J. Sadler,7,1:19.34,8,21.23,115,12.3,90
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Desert Arrow,J. Lezcano,B. Baffert,1,1:35.17,1,6.31,117,Won by 1.2,104
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Noble Fire,E. Maldonado,G. Weaver,3,1:35.56,2,6.15,123,1.3,102
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Bold King,I. Ortiz,J. Shirreffs,2,1:35.38,3,4.65,122,3.3,103
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Fire Streak,J. Velazquez,R. Baltas,4,1:36.57,4,8.19,121,2.4,97
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Brave Arrow,I. Ortiz,L. Jones,7,1:36.33,5,7.26,116,5.3,98
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Blazing Flash,M. Franco,B. Baffert,6,1:36.23,6,11.66,117,3.5,98
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Swift Queen,F. Prat,B. Baffert,8,1:37.59,7,6.24,117,6.3,92
2024-01-07,Aqueduct,8,1m,Dirt,Firm,Wild Flash,J. Rosario,K. McPeek,5,1:36.98,8,14.3,120,12.2,95
2024-01-07,Del Mar,9,1.25m,Turf,Good,Wild Jet,R. Gonzalez,A. Dutrow,3,2:01.99,1,8.82,126,Won by 1.8,95
2024-01-07,Del Mar,9,1.25m,Turf,Good,Strong Rocket,D. Van Dyke,C. Brown,2,2:01.99,2,14.43,116,1.7,95
2024-01-07,Del Mar,9,1.25m,Turf,Good,Mountain Thunder,L. Saez,S. Asmussen,1,2:02.48,3,5.89,121,0.5,92
2024-01-07,Del Mar,9,1.25m,Turf,Good,Swift Runner,I. Ortiz,B. Baffert,6,2:02.97,4,4.13,122,0.5,90
2024-01-07,Del Mar,9,1.25m,Turf,Good,Fire Prince,C. Lopez,P. Eurton,5,2:03.16,5,22.4,124,4.9,89
2024-01-07,Del Mar,9,1.25m,Turf,Good,Swift Knight,E. Maldonado,A. Dutrow,8,2:03.69,6,11.45,116,1.6,86
2024-01-07,Del Mar,9,1.25m,Turf,Good,Galloping Streak,I. Ortiz,T. Pletcher,7,2:03.01,7,6.48,125,2.6,89
2024-01-07,Del Mar,9,1.25m,Turf,Good,Noble Streak,E. Maldonado,M. Maker,4,2:03.86,8,12.9,124,8.0,85
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Thunder Knight,D. Van Dyke,M. Maker,5,1:49.04,1,4.3,125,Won by 0.9,99
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Quick Rush,I. Ortiz,T. Pletcher,2,1:48.62,2,2.16,122,0.5,101
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Storm Bolt,M. Garcia,J. Shirreffs,4,1:47.92,3,8.88,125,4.0,105
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Golden Streak,T. Baze,J. Hollendorfer,8,1:49.60,4,4.75,123,2.8,97
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Bold Peak,J. Lezcano,A. Dutrow,7,1:49.82,5,21.18,118,3.3,95
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Midnight Chaser,A. Cedillo,G. Weaver,1,1:50.04,6,7.65,124,7.1,94
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Golden Storm,J. Velazquez,G. Weaver,3,1:50.04,7,6.42,125,1.0,94
2024-01-07,Oaklawn Park,10,1.125m,Turf,Fast,Proud Knight,M. Franco,G. Weaver,6,1:50.87,8,25.77,116,6.3,90
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Running Blaze,M. Franco,R. Baltas,8,1:49.68,1,8.82,125,Won by 0.8,91
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Strong Rocket,A. Cedillo,R. Baltas,2,1:48.43,2,5.92,121,0.3,97
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Storm Jet,K. Desormeaux,T. Pletcher,4,1:48.48,3,13.49,120,2.9,97
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Swift Bullet,J. Rosario,A. Dutrow,3,1:48.17,4,7.89,126,2.9,99
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Proud Breeze,E. Maldonado,K. McPeek,5,1:49.31,5,11.9,116,4.8,93
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Fast Streak,K. Desormeaux,P. Eurton,6,1:50.33,6,7.43,122,5.3,88
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Proud Express,K. Desormeaux,H. Bond,1,1:49.61,7,10.54,118,7.3,91
2024-01-08,Gulfstream Park,1,1.125m,Dirt,Good,Lightning Demon,J. Lezcano,L. Jones,7,1:48.85,8,17.0,116,11.7,95
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Running Fire,M. Garcia,J. Shirreffs,1,0:54.20,1,11.36,125,Won by 2.4,120
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Fire Jet,T. Baze,P. Miller,7,0:55.38,2,8.9,122,1.8,118
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Fast Spirit,D. Davis,T. Pletcher,6,0:55.68,3,14.63,116,0.7,116
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Desert Demon,C. Lopez,D. O'Neill,5,0:56.06,4,13.33,117,2.4,114
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Galloping Chaser,R. Gonzalez,A. Dutrow,3,0:55.97,5,11.08,123,4.6,115
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Flying Fury,J. Castellano,H. Bond,8,0:56.41,6,21.37,117,6.6,112
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Galloping Champion,R. Santana,J. Shirreffs,2,0:56.06,7,7.7,115,2.2,114
2024-01-08,Saratoga,2,5.0f,Turf,Yielding,Golden Wind,C. Lopez,P. Miller,4,0:56.15,8,10.25,122,2.1,114
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Proud Blaze,J. Rosario,M. Casse,5,1:19.39,1,4.39,120,Won by 2.1,90
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Star Strike,R. Santana,D. O'Neill,4,1:19.18,2,6.23,122,0.7,91
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Quick Thunder,E. Maldonado,B. Baffert,1,1:20.11,3,7.68,120,1.4,86
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Lightning Bolt,R. Gonzalez,T. Pletcher,2,1:20.02,4,7.27,120,1.3,87
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Lightning Strike,A. Gryder,M. Maker,3,1:20.35,5,12.91,119,2.2,85
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Fast Rush,A. Gryder,P. Eurton,8,1:20.54,6,12.33,124,3.6,84
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Jumping Bolt,D. Van Dyke,J. Sadler,7,1:21.63,7,8.26,125,8.0,79
2024-01-08,Keeneland,3,6.5f,Turf,Yielding,Galloping Warrior,C. Lopez,G. Weaver,6,1:20.33,8,20.71,117,12.7,85
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Proud King,J. Rosario,R. Baltas,1,1:37.92,1,5.15,122,Won by 1.3,90
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Fire Bolt,M. Franco,J. Hollendorfer,5,1:38.03,2,13.66,124,0.4,89
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Galloping Warrior,J. Castellano,R. Baltas,8,1:39.11,3,10.23,117,2.1,84
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Bold King,L. Saez,W. Mott,3,1:38.34,4,8.29,122,5.8,88
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Silver Demon,I. Ortiz,P. Miller,2,1:38.87,5,3.48,124,3.5,85
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Wild Wind,D. Van Dyke,G. Weaver,7,1:39.64,6,8.64,116,5.6,81
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Royal Storm,A. Cedillo,J. Sadler,4,1:39.84,7,9.16,124,9.2,80
2024-01-08,Oaklawn Park,4,1m,Dirt,Firm,Dancing Spirit,F. Prat,D. O'Neill,6,1:40.48,8,7.23,125,11.3,77
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Rapid Storm,L. Saez,K. McPeek,3,1:02.09,1,7.48,122,Won by 2.1,84
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Jumping Jet,A. Cedillo,L. Jones,5,1:01.85,2,12.61,116,0.9,85
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Bold Strike,E. Maldonado,P. Eurton,2,1:02.16,3,6.32,122,3.6,84
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Thunder Knight,J. Castellano,J. Sadler,8,1:02.29,4,4.77,123,4.5,83
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Galloping Streak,D. Davis,J. Shirreffs,6,1:02.60,5,15.01,117,7.9,82
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Wild Demon,R. Gonzalez,W. Mott,7,1:02.79,6,10.84,124,3.1,81
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Lightning Breeze,A. Gryder,J. Shirreffs,4,1:02.10,7,12.34,120,5.8,84
2024-01-08,Del Mar,5,5.0f,Turf,Muddy,Valley Chaser,C. Lopez,S. Asmussen,1,1:03.51,8,29.65,126,7.5,77
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Quick Express,J. Castellano,A. Dutrow,2,1:03.39,1,6.81,120,Won by 2.0,108
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Dancing Prince,I. Ortiz,J. Sadler,8,1:03.82,2,6.94,120,0.8,105
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Golden Queen,I. Ortiz,A. Dutrow,7,1:03.40,3,7.78,123,0.7,107
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Brave Comet,J. Castellano,P. Eurton,3,1:04.16,4,4.93,124,0.5,104
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Royal Prince,M. Franco,D. O'Neill,6,1:03.28,5,13.77,116,2.8,108
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Thunder Jet,J. Lezcano,B. Baffert,5,1:04.45,6,12.28,118,3.3,102
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Golden Streak,A. Cedillo,W. Mott,4,1:04.62,7,6.79,124,7.8,101
2024-01-08,Aqueduct,6,5.5f,Turf,Yielding,Desert Flash,J. Lezcano,J. Hollendorfer,1,1:04.82,8,18.6,123,11.2,100
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Brave King,M. Smith,J. Hollendorfer,4,1:22.94,1,11.22,123,Won by 2.2,105
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Fire Jet,M. Franco,J. Hollendorfer,8,1:22.18,2,14.78,121,1.4,109
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Bold Streak,F. Prat,A. Dutrow,2,1:22.83,3,12.46,123,2.4,105
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Speed Warrior,R. Santana,H. Bond,6,1:23.13,4,9.53,124,3.8,104
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Galloping Chaser,D. Davis,M. Maker,5,1:22.76,5,6.28,122,5.4,106
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Running Fire,D. Van Dyke,A. Dutrow,7,1:23.79,6,6.21,125,9.1,101
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Flying Fury,E. Maldonado,M. Casse,3,1:24.05,7,14.84,126,5.2,99
2024-01-08,Keeneland,7,7.0f,Turf,Fast,Fast Fire,J. Castellano,S. Asmussen,1,1:23.96,8,13.29,124,9.7,100
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Fast Spirit,J. Castellano,P. Eurton,2,1:05.12,1,7.53,121,Won by 1.9,99
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Dancing Prince,L. Saez,D. O'Neill,5,1:05.26,2,3.82,115,0.7,98
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Fast Rocket,T. Baze,J. Shirreffs,8,1:05.77,3,8.89,124,2.6,96
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Quick Peak,D. Van Dyke,M. Maker,6,1:05.59,4,8.89,126,4.9,97
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Bold Peak,A. Gryder,J. Hollendorfer,1,1:06.36,5,23.89,123,3.2,93
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Speed Streak,D. Davis,R. Baltas,3,1:05.00,6,6.69,123,3.9,99
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Thunder Dash,J. Velazquez,W. Mott,7,1:06.84,7,11.03,126,11.1,90
2024-01-08,Santa Anita,8,5.5f,Turf,Yielding,Fire Knight,J. Castellano,L. Jones,4,1:06.42,8,12.14,120,1.1,92
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Midnight Chaser,I. Ortiz,D. O'Neill,7,2:02.27,1,10.63,122,Won by 2.5,88
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Valley Jet,I. Ortiz,J. Hollendorfer,4,2:03.17,2,7.69,119,1.5,84
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Swift Bullet,R. Gonzalez,L. Jones,3,2:02.69,3,18.99,117,3.6,86
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Golden Queen,R. Santana,L. Jones,5,2:03.19,4,6.91,120,4.2,84
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Lightning Breeze,M. Franco,D. O'Neill,1,2:03.55,5,13.19,117,3.9,82
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Blazing Streak,D. Davis,M. Casse,2,2:04.54,6,27.19,126,5.1,77
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Royal Comet,J. Castellano,H. Bond,6,2:03.71,7,14.74,118,8.2,81
2024-01-08,Belmont Park,9,1.25m,Dirt,Sloppy,Ocean Flash,J. Lezcano,M. Casse,8,2:03.63,8,16.52,119,10.4,81
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Storm Storm,T. Baze,R. Mandella,3,2:00.64,1,6.83,123,Won by 0.8,101
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Speed Jet,A. Cedillo,G. Weaver,8,1:58.95,2,12.73,118,0.4,110
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Dancing Streak,M. Garcia,J. Sadler,1,2:00.30,3,10.23,126,1.2,103
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Bold Breeze,J. Rosario,H. Bond,7,2:00.56,4,9.79,126,3.2,102
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Wild Flash,J. Rosario,P. Miller,4,2:00.81,5,11.5,119,5.3,100
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Swift Queen,J. Lezcano,D. O'Neill,2,2:00.86,6,12.35,117,6.7,100
