race_date,track_name,race_number,distance,surface,track_condition,horse_name,jockey,trainer,post_position,final_time,finish_position,odds,weight,margin,speed_rating
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Wild Demon,J. Castellano,L. Jones,10,1:07.86,3,14.68,117,1.8,111
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Frozen River,Jockey_07,D. O'Neill,7,1:08.50,4,15.53,114,1.5,105
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Proud Storm,J. Rosario,R. Baltas,2,1:09.41,5,6.0,122,2.1,102
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Lightning Dynamo,J. Castellano,Trainer_08,1,1:09.66,6,3.83,125,2.2,99
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Quick Dynamo,Jockey_13,P. Eurton,11,1:09.40,7,13.17,126,3.0,99
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Desert River,A. Cedillo,Trainer_13,4,1:09.11,8,14.54,117,3.1,103
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Ocean Wind,R. Gonzalez,R. Mandella,8,1:10.12,9,11.63,126,3.2,97
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Crystal Fire,D. Van Dyke,L. Jones,12,1:10.23,10,14.53,120,3.5,99
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Galloping Summit,D. Van Dyke,Trainer_03,5,1:10.24,11,23.44,118,3.3,93
2024-01-13,Belmont Park,5,6.0f,Dirt,Good,Desert Spirit,Jockey_06,L. Jones,3,1:10.89,12,27.64,118,4.5,95
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Honor Ridge,J. Velazquez,S. Asmussen,1,0:57.29,1,22.76,123,Won by 3.9,101
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Storm Bolt,K. Desormeaux,Trainer_20,6,0:57.99,2,8.99,118,0.7,97
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Rapid Wind,M. Franco,Trainer_04,7,0:57.07,3,16.79,114,1.6,106
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Midnight Strike,Jockey_12,J. Shirreffs,12,0:57.03,4,8.82,126,1.6,107
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Silver Dynamo,C. Lopez,M. Casse,11,0:58.42,5,8.26,120,2.3,95
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Ocean Valley,J. Rosario,R. Baltas,2,0:58.06,6,7.79,127,2.3,99
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Lightning Flow,Jockey_13,P. Eurton,5,0:57.91,7,32.87,124,2.5,98
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Mountain Storm,R. Santana,M. Maker,8,0:58.34,8,12.34,118,3.1,96
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Rapid Ridge,J. Lezcano,Trainer_08,10,0:58.53,9,18.34,123,2.8,96
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Glory Dash,Jockey_01,M. Maker,9,0:58.45,10,9.52,126,3.3,95
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Frozen Tide,Jockey_04,J. Hollendorfer,3,0:59.55,11,27.15,117,4.2,95
2024-01-13,Oaklawn Park,6,5.0f,Dirt,Fast,Lunar Bolt,C. Lopez,Trainer_07,4,0:59.49,12,23.47,115,4.5,93
2024-01-13,Saratoga,7,6.0f,Turf,Good,Cosmic Peak,T. Baze,M. Casse,1,1:10.10,1,8.56,126,Won by 3.0,108
2024-01-13,Saratoga,7,6.0f,Turf,Good,Swift Peak,K. Desormeaux,Trainer_16,2,1:10.24,2,7.05,124,1.5,103
2024-01-13,Saratoga,7,6.0f,Turf,Good,Shining Rush,T. Baze,J. Sadler,7,1:10.30,3,14.41,117,1.4,103
2024-01-13,Saratoga,7,6.0f,Turf,Good,Blazing Storm,J. Velazquez,Trainer_02,6,1:10.05,4,12.81,115,1.6,100
2024-01-13,Saratoga,7,6.0f,Turf,Good,Magic Rush,J. Rosario,Trainer_15,5,1:10.61,5,16.71,125,2.4,100
2024-01-13,Saratoga,7,6.0f,Turf,Good,Proud Runner,J. Rosario,Trainer_03,4,1:10.75,6,12.33,117,2.3,102
2024-01-13,Saratoga,7,6.0f,Turf,Good,Light Rocket,Jockey_03,W. Mott,3,1:11.60,7,27.77,125,2.8,96
2024-01-13,Saratoga,7,6.0f,Turf,Good,Fortune Dash,L. Saez,R. Mandella,8,1:11.30,8,15.51,118,2.6,97
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Valley Rocket,M. Garcia,J. Shirreffs,4,1:17.14,1,4.23,117,Won by 0.3,96
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Noble Ocean,J. Rosario,R. Baltas,6,1:17.69,2,8.6,115,0.8,94
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Lunar Fire,J. Lezcano,S. Asmussen,5,1:17.54,3,28.67,116,1.5,95
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Jumping Surge,Jockey_13,Trainer_05,3,1:17.27,4,19.21,119,2.1,98
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Shining Current,Jockey_12,T. Pletcher,1,1:16.74,5,17.01,117,1.9,102
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Electric Canyon,J. Velazquez,Trainer_08,2,1:17.74,6,10.02,114,2.1,94
2024-01-13,Churchill Downs,8,6.5f,Dirt,Yielding,Magic Warrior,Jockey_07,L. Jones,7,1:18.05,7,23.85,117,2.6,93
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Frozen Gazer,Jockey_15,M. Casse,1,1:10.84,1,16.09,122,Won by 1.0,96
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Bright Force,T. Baze,D. O'Neill,7,1:10.66,2,9.76,115,1.3,97
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Storm Arrow,M. Garcia,S. Asmussen,4,1:10.80,3,15.34,114,1.6,94
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Emerald Warrior,Jockey_06,T. Pletcher,6,1:11.62,4,33.51,119,1.6,95
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Lightning Knight,Jockey_08,Trainer_14,5,1:10.79,5,13.97,122,1.9,97
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Dancing Fire,Jockey_10,Trainer_05,2,1:11.89,6,23.12,122,2.5,88
2024-01-13,Saratoga,9,6.0f,Dirt,Fast,Honor Mountain,R. Santana,Trainer_17,3,1:12.32,7,26.51,120,2.6,88
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Thunder Streak,R. Santana,R. Baltas,7,1:09.52,1,8.18,126,Won by 3.6,98
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Light Knight,A. Cedillo,J. Shirreffs,2,1:10.04,2,17.3,126,1.1,99
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Rapid River,Jockey_08,J. Shirreffs,8,1:10.92,3,30.33,116,1.0,98
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Stellar Energy,F. Prat,R. Baltas,1,1:11.03,4,9.83,119,1.5,98
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Glowing Flash,M. Smith,Trainer_07,4,1:10.24,5,14.26,124,1.8,99
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Bold Blaze,R. Gonzalez,M. Casse,3,1:11.11,6,11.28,120,1.9,95
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Glory Dash,F. Prat,K. McPeek,6,1:11.07,7,13.01,118,2.8,96
2024-01-13,Laurel Park,10,6.0f,Dirt,Fast,Glowing Peak,C. Lopez,Trainer_18,5,1:10.71,8,26.23,121,3.1,95
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Fast Energy,R. Santana,S. Asmussen,7,1:08.57,1,15.66,118,Won by 2.0,109
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Fast Sea,R. Gonzalez,Trainer_18,2,1:09.12,2,17.95,116,1.1,107
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Blazing Flow,K. Desormeaux,Trainer_03,3,1:08.99,3,16.58,118,1.6,105
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Glowing Current,Jockey_15,Trainer_19,4,1:08.84,4,93.59,122,1.3,103
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Cosmic Rocket,M. Franco,P. Eurton,5,1:09.22,5,31.53,122,1.6,102
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Destiny Knight,J. Castellano,K. McPeek,6,1:09.41,6,25.14,123,2.1,100
2024-01-13,Oaklawn Park,11,6.0f,Dirt,Sloppy,Silver Summit,C. Lopez,Trainer_16,1,1:09.81,7,20.85,119,2.7,99
2024-01-13,Del Mar,12,1m,Dirt,Fast,Legend Jet,M. Smith,Trainer_03,7,1:34.02,1,7.39,117,Won by 2.4,105
2024-01-13,Del Mar,12,1m,Dirt,Fast,Mountain Stream,T. Baze,J. Shirreffs,1,1:34.31,2,6.24,123,1.5,110
2024-01-13,Del Mar,12,1m,Dirt,Fast,Fire Peak,J. Velazquez,R. Baltas,4,1:33.83,3,24.61,120,1.0,105
2024-01-13,Del Mar,12,1m,Dirt,Fast,Emerald Runner,Jockey_01,L. Jones,3,1:34.19,4,18.29,126,1.8,107
2024-01-13,Del Mar,12,1m,Dirt,Fast,Ruby Chaser,Jockey_04,Trainer_12,6,1:34.45,5,63.61,128,2.1,104
2024-01-13,Del Mar,12,1m,Dirt,Fast,Jumping Summit,M. Garcia,Trainer_14,5,1:34.36,6,22.85,121,2.2,104
2024-01-13,Del Mar,12,1m,Dirt,Fast,Fire Rocket,K. Desormeaux,Trainer_03,2,1:34.49,7,27.5,124,2.3,106
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Running Champion,R. Santana,D. O'Neill,3,1:10.81,1,7.59,119,Won by 0.5,99
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Flying Queen,J. Velazquez,Trainer_04,2,1:10.22,2,11.38,114,0.9,103
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Honor Chaser,J. Velazquez,Trainer_04,4,1:09.74,3,18.21,114,1.3,104
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Dark Canyon,Jockey_10,Trainer_12,6,1:10.64,4,65.1,124,2.0,99
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Steel Express,Jockey_11,Trainer_02,5,1:10.58,5,90.28,117,1.7,98
2024-01-13,Belmont Park,1,6.0f,Turf,Sloppy,Strong River,Jockey_02,R. Baltas,1,1:09.42,6,34.15,127,2.4,104
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Swift Turbo,I. Ortiz,Trainer_11,3,1:16.15,1,11.9,122,Won by 1.0,103
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Blazing Mesa,J. Velazquez,Trainer_16,4,1:15.74,2,16.47,119,0.9,100
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Storm Summit,K. Desormeaux,Trainer_11,2,1:16.38,3,12.66,127,1.6,98
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Flying Knight,L. Saez,C. Brown,1,1:16.25,4,8.05,121,2.0,100
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Thunder Flow,T. Baze,Trainer_05,6,1:17.38,5,22.96,127,1.5,96
2024-01-13,Aqueduct,2,6.5f,Dirt,Fast,Stellar Energy,J. Castellano,P. Eurton,5,1:16.78,6,28.14,114,2.7,99
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Proud Boost,Jockey_04,B. Baffert,6,1:13.49,1,7.55,124,Won by 3.7,88
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Mountain Fury,I. Ortiz,R. Baltas,11,1:13.84,2,13.98,126,0.8,87
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Legend Prince,J. Rosario,Trainer_10,10,1:13.54,3,6.39,128,1.1,87
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Steel Peak,L. Saez,R. Baltas,9,1:14.29,4,8.16,122,1.3,87
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Wild Turbo,M. Garcia,Trainer_11,12,1:13.30,5,21.95,127,1.6,94
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Wild Champion,R. Gonzalez,J. Sadler,3,1:13.95,6,9.9,121,2.5,88
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Silver Spirit,M. Garcia,D. O'Neill,1,1:13.95,7,12.31,115,2.6,90
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Lightning Power,M. Garcia,R. Baltas,8,1:13.88,8,11.38,123,2.7,84
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Mountain Boost,J. Castellano,J. Hollendorfer,5,1:14.49,9,8.34,126,2.9,84
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Bright Knight,Jockey_10,P. Miller,2,1:14.01,10,13.61,128,3.1,87
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Frozen Blaze,Jockey_08,Trainer_11,4,1:15.25,11,17.92,118,4.0,85
2024-01-13,Laurel Park,3,6.0f,Turf,Fast,Frozen Power,Jockey_03,Trainer_08,7,1:14.87,12,19.47,119,3.6,81
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Valley Runner,Jockey_13,Trainer_01,1,1:22.32,1,25.64,125,Won by 1.3,102
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Speed Bolt,J. Velazquez,Trainer_15,8,1:22.64,2,16.63,128,1.2,101
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Silver Chaser,J. Velazquez,M. Maker,4,1:22.30,3,6.69,127,1.8,102
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Honor Streak,M. Garcia,R. Baltas,7,1:23.02,4,9.76,127,2.1,102
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Thunder Fury,Jockey_02,R. Baltas,6,1:22.48,5,21.2,118,2.1,100
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Bold Chaser,R. Santana,Trainer_12,5,1:22.62,6,32.16,123,2.1,103
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Glowing Champion,Jockey_14,Trainer_17,3,1:24.30,7,28.5,118,2.2,96
2024-01-13,Aqueduct,4,7.0f,Dirt,Firm,Steel Bolt,C. Lopez,J. Hollendorfer,2,1:22.77,8,7.01,116,2.6,97
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Ruby Breeze,L. Saez,Trainer_09,1,1:18.65,1,2.77,114,Won by 3.3,94
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Royal Bolt,F. Prat,P. Miller,3,1:18.57,2,8.48,127,1.4,95
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Running Dash,A. Gryder,T. Pletcher,6,1:18.64,3,27.61,124,1.0,98
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Light Ocean,F. Prat,Trainer_14,2,1:18.81,4,29.14,124,1.8,93
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Lightning Thunder,D. Van Dyke,W. Mott,5,1:19.31,5,7.78,114,2.2,92
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Ruby Spirit,I. Ortiz,M. Casse,7,1:19.98,6,12.12,128,1.9,87
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Wild Streak,J. Rosario,Trainer_18,8,1:19.01,7,24.59,128,2.2,95
2024-01-13,Del Mar,5,6.5f,Turf,Fast,Desert Mountain,M. Smith,D. O'Neill,4,1:19.73,8,11.46,126,3.3,92
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Destiny Prince,K. Desormeaux,T. Pletcher,7,1:09.15,1,11.73,123,Won by 3.7,107
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Quick Gazer,J. Velazquez,J. Shirreffs,3,1:09.52,2,9.31,126,1.0,104
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Proud Comet,D. Van Dyke,J. Sadler,5,1:08.72,3,6.62,115,1.8,110
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Lightning Breeze,M. Smith,Trainer_19,4,1:09.48,4,18.26,115,1.2,103
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Cosmic River,A. Gryder,J. Sadler,6,1:08.92,5,21.66,117,2.0,108
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Victory King,T. Baze,Trainer_13,2,1:09.58,6,25.12,117,2.6,101
2024-01-13,Oaklawn Park,6,6.0f,Turf,Good,Desert Sea,Jockey_09,Trainer_09,1,1:08.95,7,34.48,119,2.9,105
2024-01-13,Woodbine,7,6.0f,Turf,Good,Valley Peak,T. Baze,Trainer_13,1,1:13.67,1,33.75,115,Won by 0.1,89
2024-01-13,Woodbine,7,6.0f,Turf,Good,Lucky Fury,L. Saez,Trainer_03,5,1:14.08,2,10.95,127,0.6,88
2024-01-13,Woodbine,7,6.0f,Turf,Good,Fast King,J. Rosario,M. Casse,2,1:14.25,3,3.07,117,1.1,84
2024-01-13,Woodbine,7,6.0f,Turf,Good,Magic Power,E. Maldonado,Trainer_02,7,1:13.95,4,19.05,122,1.7,83
2024-01-13,Woodbine,7,6.0f,Turf,Good,Light Fury,Jockey_11,R. Baltas,9,1:14.53,5,33.29,124,1.8,83
2024-01-13,Woodbine,7,6.0f,Turf,Good,Magnetic Force,J. Rosario,P. Miller,6,1:14.73,6,15.89,119,2.6,86
2024-01-13,Woodbine,7,6.0f,Turf,Good,Legend Wind,J. Lezcano,Trainer_02,8,1:14.43,7,27.96,119,2.3,86
2024-01-13,Woodbine,7,6.0f,Turf,Good,Lightning Ocean,Jockey_05,Trainer_10,10,1:15.41,8,18.64,114,2.8,85
2024-01-13,Woodbine,7,6.0f,Turf,Good,Shining Champion,K. Desormeaux,J. Sadler,11,1:14.79,9,11.6,119,3.3,86
2024-01-13,Woodbine,7,6.0f,Turf,Good,Fast Bullet,R. Santana,M. Casse,3,1:15.77,10,7.75,126,3.9,79
2024-01-13,Woodbine,7,6.0f,Turf,Good,Fire Queen,Jockey_14,C. Brown,4,1:14.78,11,9.66,123,4.0,86
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Bright Tide,A. Cedillo,D. O'Neill,6,1:08.82,1,7.8,117,Won by 2.2,103
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Stellar King,J. Castellano,R. Mandella,7,1:08.81,2,11.22,115,0.7,104
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Lucky Breeze,R. Santana,S. Asmussen,2,1:08.86,3,5.34,117,1.1,102
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Lunar Rush,E. Maldonado,R. Baltas,3,1:09.26,4,7.61,128,1.7,102
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Cosmic King,Jockey_10,Trainer_10,9,1:09.69,5,75.34,114,1.8,99
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Proud Sea,J. Lezcano,S. Asmussen,1,1:09.25,6,8.69,119,1.9,104
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Destiny Prince,M. Garcia,Trainer_13,8,1:09.66,7,33.5,118,2.8,99
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Steel Demon,D. Van Dyke,M. Casse,5,1:10.09,8,13.24,116,2.7,97
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Star Express,R. Santana,Trainer_12,10,1:10.03,9,13.61,122,2.7,99
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Galloping Canyon,E. Maldonado,Trainer_01,4,1:10.04,10,23.69,119,3.8,101
2024-01-13,Los Alamitos,8,6.0f,Dirt,Good,Lightning Force,Jockey_12,P. Eurton,11,1:10.41,11,71.66,125,3.5,96
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Magic Fire,Jockey_03,M. Casse,1,1:12.51,1,9.74,127,Won by 0.7,88
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Fire Surge,D. Van Dyke,P. Miller,6,1:12.62,2,29.76,121,0.7,89
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Honor Canyon,T. Baze,P. Eurton,8,1:12.54,3,10.27,115,1.3,91
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Wild Wave,K. Desormeaux,K. McPeek,3,1:11.92,4,10.29,115,1.4,92
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Strong Prince,R. Santana,Trainer_16,2,1:12.11,5,13.35,128,2.0,91
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Destiny Comet,J. Rosario,Trainer_03,7,1:12.59,6,20.07,120,2.5,92
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Fast Nitro,J. Castellano,J. Shirreffs,5,1:12.38,7,6.5,115,2.1,84
2024-01-13,Del Mar,9,6.0f,Dirt,Firm,Frozen Chaser,Jockey_02,Trainer_18,4,1:12.98,8,18.72,120,2.7,89
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Emerald Fire,Jockey_05,P. Miller,3,0:57.85,1,25.96,115,Won by 0.9,105
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Electric Dynamo,I. Ortiz,Trainer_13,4,0:57.83,2,12.34,115,0.7,106
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Desert Thunder,Jockey_03,J. Sadler,1,0:58.83,3,10.17,115,1.0,101
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Magnetic Bolt,A. Cedillo,J. Shirreffs,8,0:58.68,4,30.6,123,1.9,100
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Stellar Boost,J. Velazquez,B. Baffert,9,0:57.53,5,13.97,123,1.7,107
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Bright Sea,D. Davis,Trainer_04,6,0:58.93,6,31.5,119,2.2,102
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Burning Ridge,K. Desormeaux,T. Pletcher,2,0:59.35,7,7.84,115,2.7,98
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Ruby Fire,M. Garcia,J. Sadler,5,0:59.36,8,4.81,121,2.9,99
2024-01-13,Golden Gate Fields,10,5.0f,Turf,Fast,Quick Valley,T. Baze,J. Shirreffs,7,0:59.17,9,26.39,115,3.4,102
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Bright Champion,I. Ortiz,M. Casse,3,0:58.72,1,11.49,119,Won by 0.9,100
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Dark Dynamo,T. Baze,Trainer_04,5,0:59.00,2,6.25,125,0.9,99
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Silver Blaze,K. Desormeaux,T. Pletcher,4,0:58.58,3,10.39,114,1.4,99
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Wild Spirit,T. Baze,P. Eurton,6,1:00.08,4,33.67,115,1.7,94
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Lunar Runner,Jockey_06,D. O'Neill,2,0:60.00,5,15.41,124,2.0,97
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Cosmic Express,Jockey_12,J. Sadler,8,1:00.19,6,13.61,128,1.9,97
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Star Boost,Jockey_11,Trainer_04,9,0:59.81,7,23.6,127,2.8,99
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Ruby Fire,I. Ortiz,Trainer_04,7,1:00.92,8,28.35,124,2.7,90
2024-01-13,Gulfstream Park,11,5.0f,Turf,Fast,Mountain Blaze,D. Van Dyke,D. O'Neill,1,1:00.49,9,16.29,119,2.9,92
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Brave Queen,I. Ortiz,J. Hollendorfer,2,1:17.45,1,4.68,128,Won by 3.6,98
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Valley Boost,F. Prat,M. Casse,9,1:18.11,2,7.55,122,1.1,99
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Valley Wave,Jockey_04,Trainer_01,1,1:19.05,3,24.08,115,1.3,93
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Solar Valley,K. Desormeaux,R. Mandella,8,1:17.74,4,14.73,118,1.4,96
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Quick Gazer,Jockey_02,B. Baffert,3,1:19.91,5,13.54,128,1.5,86
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Frozen Queen,M. Garcia,T. Pletcher,6,1:18.79,6,14.06,122,2.3,93
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Brave Chaser,A. Cedillo,Trainer_09,7,1:18.90,7,31.16,122,2.9,92
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Fast Dash,Jockey_15,R. Mandella,5,1:18.40,8,7.34,114,3.0,95
2024-01-13,Saratoga,12,6.5f,Turf,Fast,Magnetic Force,J. Castellano,Trainer_12,4,1:19.30,9,33.99,124,3.4,94
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Steel Jet,Jockey_15,R. Baltas,4,1:06.63,1,7.65,124,Won by 2.9,96
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Fortune Peak,Jockey_06,Trainer_05,1,1:07.07,2,18.42,122,0.9,90
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Burning Ridge,Jockey_07,J. Shirreffs,5,1:07.49,3,18.36,124,1.3,87
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Valley Canyon,Jockey_02,R. Baltas,3,1:07.21,4,34.55,121,1.5,90
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Noble Champion,Jockey_13,J. Shirreffs,2,1:07.22,5,24.11,123,2.4,91
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Honor Chaser,M. Smith,C. Brown,6,1:07.68,6,13.71,123,1.9,87
2024-01-13,Gulfstream Park,1,5.5f,Turf,Good,Diamond Ridge,Jockey_11,Trainer_18,7,1:07.75,7,94.49,121,2.5,86
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Fire Peak,M. Franco,B. Baffert,8,1:11.77,1,8.19,128,Won by 0.6,94
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Magic Mesa,J. Velazquez,D. O'Neill,5,1:12.43,2,13.95,121,1.1,89
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Quick Turbo,M. Smith,B. Baffert,1,1:12.35,3,8.92,116,1.3,93
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Jumping River,Jockey_05,J. Sadler,2,1:12.16,4,25.05,117,1.7,85
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Valley Peak,M. Garcia,R. Mandella,7,1:12.91,5,12.78,125,2.0,88
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Galloping Jet,M. Smith,D. O'Neill,9,1:12.98,6,8.76,126,2.5,87
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Diamond Tide,T. Baze,Trainer_05,3,1:12.39,7,28.19,122,2.9,90
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Ocean Wind,Jockey_12,Trainer_06,6,1:13.28,8,33.79,117,2.7,88
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Electric Rush,Jockey_03,Trainer_13,10,1:13.79,9,63.84,123,3.3,87
2024-01-13,Los Alamitos,2,6.0f,Dirt,Fast,Lucky Stream,Jockey_06,Trainer_09,4,1:13.76,10,40.37,119,3.8,84
